,xcenter,ycenter,width,height,confidence,class,name,frame
0,926.71240234375,193.29061889648438,19.5985107421875,54.93632507324219,0.7187675833702087,0,person,135
1,940.7545166015625,195.72943115234375,24.82147216796875,53.678924560546875,0.6368461847305298,0,person,135
0,705.6196899414062,413.5460205078125,114.705078125,114.61602783203125,0.7672017812728882,2,car,136
1,926.7782592773438,193.34002685546875,19.72900390625,54.86619567871094,0.7152756452560425,0,person,136
2,940.6712646484375,195.66653442382812,25.08038330078125,52.88298034667969,0.634925127029419,0,person,136
0,926.7197875976562,192.9916534423828,19.4609375,54.1126708984375,0.7213965058326721,0,person,137
1,940.7991943359375,195.67181396484375,24.08184814453125,51.859100341796875,0.6514957547187805,0,person,137
2,703.1746215820312,407.2802734375,113.05224609375,111.09234619140625,0.6265742182731628,2,car,137
0,927.5784912109375,192.881591796875,20.88262939453125,53.57670593261719,0.6819317936897278,0,person,138
1,940.1165771484375,195.86270141601562,25.00262451171875,52.78132629394531,0.6475390195846558,0,person,138
0,927.0284423828125,192.51724243164062,20.03155517578125,53.47065734863281,0.7015706896781921,0,person,139
1,940.002197265625,195.37686157226562,24.6729736328125,51.11320495605469,0.6159591674804688,0,person,139
0,926.2766723632812,192.1538543701172,18.845703125,52.7340087890625,0.6963284015655518,0,person,140
0,926.0567626953125,190.97628784179688,19.55584716796875,51.70100402832031,0.6716376543045044,0,person,141
0,926.830078125,189.93392944335938,20.92578125,50.94303894042969,0.6491464376449585,0,person,142
1,683.185302734375,360.319091796875,103.1005859375,96.99417114257812,0.6350598335266113,2,car,142
0,925.903076171875,190.38250732421875,20.1805419921875,52.74623107910156,0.6249476671218872,0,person,143
0,925.68115234375,190.85934448242188,20.0594482421875,54.22651672363281,0.6623156666755676,0,person,144
0,925.2890625,191.08413696289062,19.8829345703125,55.10011291503906,0.6879301071166992,0,person,145
0,925.6405639648438,190.4700927734375,21.03857421875,54.91801452636719,0.6352264285087585,0,person,146
0,925.00341796875,189.62513732910156,21.3489990234375,56.1954345703125,0.6314144730567932,0,person,147
0,924.4066162109375,189.04249572753906,20.47674560546875,55.99267578125,0.6835105419158936,0,person,148
0,924.1734619140625,188.9210662841797,20.06182861328125,55.025634765625,0.6706289649009705,0,person,149
0,924.0877685546875,188.15756225585938,20.02264404296875,53.50297546386719,0.6488339304924011,0,person,150
0,923.8671875,188.35916137695312,19.08154296875,53.02546691894531,0.6500627994537354,0,person,151
0,923.7850341796875,187.791015625,18.48468017578125,53.06990051269531,0.6010117530822754,0,person,152
0,923.3678588867188,188.5646514892578,17.732421875,53.826904296875,0.6016147136688232,0,person,153
0,923.3992919921875,188.73187255859375,17.26727294921875,53.70024108886719,0.6350140571594238,0,person,154
0,923.435791015625,188.21051025390625,16.9552001953125,53.367706298828125,0.6712027192115784,0,person,155
0,923.337890625,188.36148071289062,16.9287109375,53.70564270019531,0.6644947528839111,0,person,156
0,923.0484619140625,188.44329833984375,17.30255126953125,52.832305908203125,0.6712552905082703,0,person,157
0,922.369384765625,187.66424560546875,17.6943359375,51.526641845703125,0.6979966163635254,0,person,158
0,921.7988891601562,187.93545532226562,17.66650390625,51.18342590332031,0.6319008469581604,0,person,159
0,921.7403564453125,187.87889099121094,18.37274169921875,51.1536865234375,0.6501880884170532,0,person,160
0,921.58154296875,187.4912109375,18.68994140625,51.320892333984375,0.650978684425354,0,person,161
0,921.002685546875,186.64573669433594,19.3211669921875,53.361572265625,0.7070574760437012,0,person,162
1,647.8884887695312,242.619873046875,99.408447265625,74.39631652832031,0.6187666058540344,2,car,162
0,920.38427734375,185.71450805664062,19.6241455078125,54.33207702636719,0.8018985390663147,0,person,163
1,940.3741455078125,187.89968872070312,19.07354736328125,51.99458312988281,0.6624268889427185,0,person,163
0,920.6539306640625,184.33056640625,20.43927001953125,53.115264892578125,0.8125486969947815,0,person,164
1,940.017333984375,186.98651123046875,20.5316162109375,51.108306884765625,0.6401754021644592,0,person,164
0,920.6378173828125,184.25460815429688,20.67694091796875,52.23677062988281,0.75103360414505,0,person,165
0,920.60107421875,184.56715393066406,21.0050048828125,52.8939208984375,0.7526368498802185,0,person,166
0,920.334228515625,183.677734375,20.5281982421875,51.6192626953125,0.8011153936386108,0,person,167
0,919.7164916992188,184.3798828125,20.11962890625,53.18778991699219,0.7947977185249329,0,person,168
1,940.017822265625,186.79241943359375,19.8326416015625,49.705047607421875,0.6367651224136353,0,person,168
0,919.060302734375,183.85098266601562,20.1800537109375,52.70466613769531,0.7683171629905701,0,person,169
1,939.7008056640625,186.16619873046875,20.35418701171875,49.072845458984375,0.6697967648506165,0,person,169
0,919.403564453125,184.42872619628906,19.89697265625,51.65069580078125,0.7641854286193848,0,person,170
1,939.786865234375,186.47421264648438,18.70166015625,46.92536926269531,0.665408730506897,0,person,170
0,919.48583984375,184.38330078125,20.4739990234375,51.872589111328125,0.7307060360908508,0,person,171
0,919.5155639648438,183.61929321289062,20.94775390625,51.29310607910156,0.713628351688385,0,person,172
0,919.7354736328125,182.93716430664062,21.16827392578125,50.93342590332031,0.7348908185958862,0,person,173
0,919.7222290039062,182.3900146484375,20.87841796875,51.35530090332031,0.7257428765296936,0,person,174
0,919.6275024414062,181.34898376464844,19.873046875,49.4364013671875,0.6416140794754028,0,person,175
0,920.0008544921875,180.9200897216797,21.38153076171875,50.5006103515625,0.6482056379318237,0,person,176
0,919.72705078125,180.6544647216797,21.0911865234375,50.8565673828125,0.6941080689430237,0,person,177
1,841.4710693359375,379.96636962890625,128.85662841796875,114.05361938476562,0.6197288632392883,2,car,177
0,919.9598388671875,180.774658203125,22.24737548828125,49.714996337890625,0.7212512493133545,0,person,178
1,833.7032470703125,368.1600341796875,121.88262939453125,109.62701416015625,0.6674373149871826,2,car,178
0,920.38232421875,180.26596069335938,22.4395751953125,49.93696594238281,0.7148656845092773,0,person,179
1,827.3829345703125,360.3175048828125,116.27618408203125,105.69049072265625,0.6143838167190552,2,car,179
0,920.4862060546875,180.1002655029297,22.83917236328125,50.5472412109375,0.7218788266181946,0,person,180
1,820.7093505859375,354.2431640625,117.93731689453125,105.82937622070312,0.7082566618919373,2,car,180
0,816.985107421875,349.57208251953125,116.6534423828125,105.55038452148438,0.794263482093811,2,car,181
1,919.53466796875,179.91708374023438,21.2791748046875,50.93305969238281,0.7483975291252136,0,person,181
2,938.847412109375,183.2947235107422,19.5609130859375,47.664306640625,0.63675856590271,0,person,181
0,919.7747802734375,179.67575073242188,21.33819580078125,50.61628723144531,0.7349515557289124,0,person,182
1,810.733642578125,341.6459655761719,110.6307373046875,100.139404296875,0.6847103834152222,2,car,182
2,939.281494140625,183.071044921875,18.373046875,47.50666809082031,0.6193597912788391,0,person,182
0,804.21875,328.40875244140625,109.26220703125,98.99325561523438,0.8061956763267517,2,car,183
1,919.3014526367188,179.26510620117188,19.19384765625,50.54133605957031,0.7228630781173706,0,person,183
2,940.2120361328125,182.08059692382812,17.62811279296875,47.67488098144531,0.6577455997467041,0,person,183
0,799.9620361328125,323.45623779296875,106.65020751953125,94.74151611328125,0.8175343871116638,2,car,184
1,919.4635009765625,179.21237182617188,19.46063232421875,50.27006530761719,0.7263379096984863,0,person,184
2,940.1430053710938,182.35028076171875,17.61279296875,48.126190185546875,0.6153104901313782,0,person,184
0,795.6519775390625,319.18341064453125,101.29962158203125,92.77102661132812,0.7683912515640259,2,car,185
1,919.3163452148438,179.5045166015625,19.55029296875,50.618072509765625,0.7100932598114014,0,person,185
0,919.0523681640625,179.55508422851562,19.30389404296875,51.19123840332031,0.6823447346687317,0,person,186
1,790.1632080078125,313.2774658203125,104.76788330078125,92.42578125,0.6379937529563904,2,car,186
0,788.87744140625,307.41571044921875,105.0059814453125,91.49349975585938,0.6418304443359375,2,car,187
1,919.2164306640625,179.6873779296875,19.55255126953125,50.975921630859375,0.6391278505325317,0,person,187
2,938.41015625,183.51492309570312,18.1451416015625,49.11799621582031,0.6019667387008667,0,person,187
0,842.9263916015625,600.8887939453125,160.18487548828125,136.1407470703125,0.6869977712631226,2,car,188
1,789.9522094726562,298.8289489746094,114.70263671875,91.81053161621094,0.6821437478065491,2,car,188
2,939.13427734375,183.84877014160156,17.1351318359375,47.4227294921875,0.642789363861084,0,person,188
3,918.8175048828125,180.09429931640625,19.81024169921875,50.474700927734375,0.6326538324356079,0,person,188
0,836.4166259765625,589.8590087890625,156.55352783203125,137.68499755859375,0.7241819500923157,2,car,189
1,939.0943603515625,184.03048706054688,18.02520751953125,48.87092590332031,0.6845896244049072,0,person,189
2,785.8395385742188,293.90374755859375,111.51513671875,91.5919189453125,0.6399620771408081,2,car,189
3,918.5479736328125,180.16976928710938,19.92706298828125,50.83561706542969,0.6112778782844543,0,person,189
0,938.2650146484375,183.75408935546875,18.71759033203125,49.85304260253906,0.7029041051864624,0,person,190
1,828.4851684570312,576.7435913085938,151.22998046875,136.25094604492188,0.6828864812850952,2,car,190
2,536.5086059570312,279.5977783203125,69.93954467773438,76.87138366699219,0.6605517864227295,2,car,190
3,917.8695068359375,180.59901428222656,19.90264892578125,51.705078125,0.651077389717102,0,person,190
4,786.7733154296875,288.9232482910156,117.97576904296875,90.59739685058594,0.6299928426742554,2,car,190
0,937.4705810546875,183.36923217773438,19.90509033203125,48.95817565917969,0.6872467994689941,0,person,191
1,820.7769775390625,562.6724243164062,149.57489013671875,129.95504760742188,0.6590461134910583,2,car,191
2,787.9730224609375,283.86883544921875,137.09649658203125,94.36555480957031,0.6486995816230774,2,car,191
3,917.3720092773438,180.49539184570312,20.3505859375,51.014862060546875,0.6030077934265137,0,person,191
0,774.9993896484375,279.05438232421875,109.40594482421875,86.02175903320312,0.7475883364677429,2,car,192
1,815.13525390625,554.0208129882812,150.2720947265625,126.60568237304688,0.7057327032089233,2,car,192
2,936.869873046875,183.30490112304688,21.18017578125,48.343841552734375,0.6420737504959106,0,person,192
0,802.8973388671875,529.305908203125,144.02899169921875,122.00942993164062,0.6836593747138977,2,car,193
1,916.6548461914062,178.5083770751953,19.1640625,51.67022705078125,0.6380738019943237,0,person,193
2,773.7930908203125,272.1332092285156,111.54132080078125,84.16032409667969,0.6280657052993774,2,car,193
0,796.7408447265625,518.20654296875,137.85662841796875,121.98867797851562,0.7416679859161377,2,car,194
1,916.231201171875,178.15744018554688,18.74365234375,50.33247375488281,0.6939073801040649,0,person,194
2,534.03955078125,259.26593017578125,71.09954833984375,73.15193176269531,0.6121066212654114,2,car,194
0,916.3517456054688,177.50701904296875,18.90625,51.51484680175781,0.7441636919975281,0,person,195
1,788.9652099609375,509.1904602050781,138.27227783203125,118.76446533203125,0.7164884209632874,2,car,195
2,766.5633544921875,263.3094787597656,103.57049560546875,85.20018005371094,0.6643543243408203,2,car,195
0,784.3926391601562,496.62530517578125,134.3876953125,112.60977172851562,0.801261305809021,2,car,196
1,754.8795166015625,257.8009338378906,96.59259033203125,82.34397888183594,0.7473018765449524,2,car,196
2,915.7716064453125,176.89117431640625,18.93927001953125,51.122802734375,0.7390250563621521,0,person,196
0,779.8638916015625,487.32550048828125,131.02362060546875,113.98104858398438,0.8169002532958984,2,car,197
1,915.2554931640625,176.66156005859375,18.96368408203125,51.1278076171875,0.7527804374694824,0,person,197
2,749.2215576171875,255.0673828125,90.17462158203125,82.936767578125,0.7276523113250732,2,car,197
3,571.7833251953125,532.7243041992188,150.43194580078125,132.64730834960938,0.6147611141204834,2,car,197
0,914.6890869140625,176.35926818847656,18.20977783203125,50.8577880859375,0.659805953502655,0,person,198
1,771.8778686523438,470.39068603515625,122.626953125,110.97305297851562,0.6591917872428894,2,car,198
0,764.5441284179688,459.7204895019531,118.65185546875,108.16461181640625,0.7751132845878601,2,car,199
1,741.4122314453125,241.77728271484375,76.25274658203125,74.22868347167969,0.6587076187133789,2,car,199
0,759.1712036132812,451.42132568359375,119.01318359375,106.20028686523438,0.8645375370979309,2,car,200
1,738.979736328125,237.90481567382812,79.6522216796875,75.93156433105469,0.7214298248291016,2,car,200
2,531.8509521484375,233.93399047851562,64.47430419921875,70.00251770019531,0.6275425553321838,2,car,200
3,914.580810546875,175.66725158691406,18.0802001953125,50.275634765625,0.6183186769485474,0,person,200
0,755.7103271484375,441.60498046875,118.36639404296875,101.05828857421875,0.8305025696754456,2,car,201
1,737.7589721679688,235.47879028320312,80.453125,78.57896423339844,0.720879852771759,2,car,201
2,914.5858764648438,175.21725463867188,18.1171875,49.47721862792969,0.6300693154335022,0,person,201
3,532.2374877929688,231.5190887451172,63.168365478515625,70.01193237304688,0.6211328506469727,2,car,201
0,753.9659423828125,435.43731689453125,115.52862548828125,104.81314086914062,0.7436773180961609,2,car,202
1,736.7662353515625,233.0672149658203,85.38299560546875,74.61331176757812,0.6960461139678955,2,car,202
2,556.8829345703125,472.61279296875,129.26165771484375,116.48910522460938,0.623275637626648,2,car,202
0,746.1971435546875,417.75634765625,113.65606689453125,100.320068359375,0.8529474139213562,2,car,203
1,915.0531005859375,176.3104705810547,18.84246826171875,47.243560791015625,0.6561641693115234,0,person,203
2,731.7860107421875,227.1581268310547,74.18426513671875,74.25070190429688,0.655384361743927,2,car,203
0,742.1356811523438,410.8858642578125,112.15478515625,96.10858154296875,0.6912193298339844,2,car,204
1,731.4277954101562,223.92074584960938,78.23876953125,72.56050109863281,0.6824260354042053,2,car,204
2,914.7337646484375,176.61068725585938,19.20733642578125,47.79130554199219,0.6475238800048828,0,person,204
0,739.018798828125,405.87957763671875,109.2415771484375,95.66543579101562,0.72304767370224,2,car,205
1,725.6116943359375,219.8446807861328,74.68670654296875,71.798095703125,0.6418306827545166,2,car,205
2,915.0250854492188,176.7075958251953,19.3935546875,48.198974609375,0.6194912791252136,0,person,205
0,733.22021484375,397.5330810546875,105.3768310546875,96.889404296875,0.8075442314147949,2,car,206
1,530.8592529296875,212.30715942382812,60.859283447265625,65.09367370605469,0.6913796067237854,2,car,206
2,560.4577026367188,431.29608154296875,141.34939575195312,105.92764282226562,0.6860995888710022,2,car,206
3,915.2869873046875,176.80197143554688,19.32794189453125,48.39924621582031,0.6704400777816772,0,person,206
0,730.2202758789062,391.84210205078125,102.2861328125,95.42178344726562,0.7876277565956116,2,car,207
1,530.722412109375,209.76544189453125,62.82012939453125,66.34423828125,0.6860842108726501,2,car,207
2,723.3348388671875,213.30056762695312,72.06475830078125,71.56330871582031,0.6392618417739868,2,car,207
3,915.2687377929688,176.76361083984375,19.3349609375,49.230316162109375,0.6373332142829895,0,person,207
0,722.4417724609375,378.077392578125,103.61407470703125,89.73101806640625,0.7886931896209717,2,car,208
1,914.404296875,175.7375946044922,17.9366455078125,48.013916015625,0.6931367516517639,0,person,208
2,529.055419921875,204.54489135742188,59.88006591796875,64.27546691894531,0.658690869808197,2,car,208
0,913.999267578125,175.12301635742188,17.908203125,48.24958801269531,0.7145900130271912,0,person,209
1,724.1410522460938,368.27734375,107.0128173828125,91.97125244140625,0.6942620277404785,2,car,209
0,914.2394409179688,174.6744384765625,18.1025390625,47.996612548828125,0.7318698763847351,0,person,210
1,718.5462646484375,365.1023864746094,102.47735595703125,92.624267578125,0.6724677085876465,2,car,210
0,914.3084716796875,173.32879638671875,17.02459716796875,47.587982177734375,0.7644094228744507,0,person,211
1,713.1251220703125,358.7008361816406,97.88470458984375,90.13232421875,0.7275820374488831,2,car,211
2,935.9161987304688,174.4105224609375,18.47265625,44.8905029296875,0.6706507205963135,0,person,211
0,914.0494995117188,173.0226287841797,16.9365234375,46.948974609375,0.7636684775352478,0,person,212
1,712.548583984375,350.61126708984375,101.5966796875,95.24795532226562,0.7237324714660645,2,car,212
2,936.2704467773438,173.69454956054688,17.3251953125,44.66386413574219,0.6764075756072998,0,person,212
0,706.6263427734375,339.2621154785156,97.53570556640625,88.0291748046875,0.8277560472488403,2,car,213
1,913.6351928710938,172.36239624023438,16.9423828125,47.35639953613281,0.7873929142951965,0,person,213
2,935.5985107421875,173.77621459960938,16.63604736328125,45.06047058105469,0.6654051542282104,0,person,213
3,705.4454345703125,189.54910278320312,64.1612548828125,70.18000793457031,0.6243589520454407,2,car,213
0,913.4969482421875,172.6853485107422,16.66485595703125,46.176055908203125,0.7696649432182312,0,person,214
1,707.15234375,335.7527160644531,103.8519287109375,87.2750244140625,0.7482327818870544,2,car,214
2,935.729248046875,173.13430786132812,15.63671875,44.08638000488281,0.67197585105896,0,person,214
0,702.966796875,331.22552490234375,100.5308837890625,84.34555053710938,0.7997432947158813,2,car,215
1,912.7677001953125,172.800537109375,17.15594482421875,46.172271728515625,0.7881762385368347,0,person,215
2,935.1805419921875,171.96261596679688,15.80242919921875,45.34269714355469,0.6612544059753418,0,person,215
3,441.37109375,111.60870361328125,48.75860595703125,42.240516662597656,0.6265242695808411,2,car,215
0,912.800048828125,173.17555236816406,17.11181640625,46.79486083984375,0.8151136040687561,0,person,216
1,697.1289672851562,325.2623596191406,87.01806640625,79.7313232421875,0.7755682468414307,2,car,216
2,935.0914306640625,173.13543701171875,16.51190185546875,47.972015380859375,0.676767885684967,0,person,216
0,694.59375,320.4007873535156,85.42193603515625,78.69183349609375,0.8421530723571777,2,car,217
1,912.7821044921875,172.9761962890625,16.87188720703125,46.863311767578125,0.8147291541099548,0,person,217
2,701.98779296875,181.31597900390625,69.49847412109375,64.96212768554688,0.6915092468261719,2,car,217
3,934.6636962890625,173.199951171875,16.59393310546875,47.533599853515625,0.6539182066917419,0,person,217
4,525.4729614257812,179.58563232421875,52.432464599609375,59.358154296875,0.6442953944206238,2,car,217
0,691.4013061523438,311.3996887207031,84.53759765625,77.139404296875,0.8343193531036377,2,car,218
1,911.9337158203125,173.72796630859375,16.80206298828125,46.237701416015625,0.8335869908332825,0,person,218
2,697.0810546875,175.34967041015625,65.8070068359375,63.4141845703125,0.7442906498908997,2,car,218
3,439.27685546875,119.79973602294922,48.28509521484375,41.78971862792969,0.6656755805015564,2,car,218
4,525.4051513671875,174.04583740234375,53.944427490234375,51.564788818359375,0.6614283919334412,2,car,218
0,911.7665405273438,173.51966857910156,17.20703125,46.5972900390625,0.8431680798530579,0,person,219
1,688.9400634765625,305.30340576171875,84.17218017578125,80.58895874023438,0.8063819408416748,2,car,219
2,695.81494140625,173.4479522705078,60.45709228515625,61.961883544921875,0.6945992708206177,2,car,219
3,525.3795166015625,171.6088409423828,54.180084228515625,50.36566162109375,0.6606782674789429,2,car,219
4,438.7657470703125,121.1366195678711,50.24090576171875,44.06645202636719,0.6323142647743225,2,car,219
0,687.182861328125,299.73846435546875,83.9471435546875,82.32626342773438,0.8264460563659668,2,car,220
1,911.9067993164062,173.1385955810547,17.15234375,46.57275390625,0.8023310303688049,0,person,220
2,694.5446166992188,171.57217407226562,60.832275390625,60.49311828613281,0.7765719294548035,2,car,220
3,524.8407592773438,169.76870727539062,52.964691162109375,51.62239074707031,0.7422623634338379,2,car,220
4,437.88104248046875,122.90678405761719,48.807769775390625,44.623558044433594,0.6517069935798645,2,car,220
0,686.1292724609375,296.63336181640625,84.55438232421875,80.66506958007812,0.8135393857955933,2,car,221
1,911.6744995117188,173.49557495117188,17.724609375,46.01237487792969,0.7589529156684875,0,person,221
2,694.254638671875,167.09812927246094,59.8704833984375,58.79150390625,0.7532259225845337,2,car,221
3,524.8809814453125,168.1903076171875,52.71514892578125,53.062255859375,0.7477886080741882,2,car,221
4,436.8057861328125,125.62080383300781,47.90655517578125,43.20922088623047,0.6398718357086182,2,car,221
5,527.3527221679688,319.46221923828125,84.49630737304688,82.33709716796875,0.6242138147354126,2,car,221
0,681.2548828125,291.0032958984375,80.92193603515625,77.55300903320312,0.8373464345932007,2,car,222
1,690.947509765625,165.00347900390625,62.3363037109375,58.076690673828125,0.7463858723640442,2,car,222
2,911.4066162109375,173.43362426757812,17.95098876953125,45.761260986328125,0.7290944457054138,0,person,222
3,590.2176513671875,82.2906494140625,41.1043701171875,40.300537109375,0.6701666116714478,2,car,222
4,524.4599609375,165.8885498046875,53.06195068359375,52.11103820800781,0.6655001044273376,2,car,222
0,678.1921997070312,283.837158203125,79.103515625,70.68923950195312,0.8100573420524597,2,car,223
1,686.8937377929688,161.03704833984375,57.55517578125,57.363037109375,0.7391084432601929,2,car,223
2,524.247802734375,161.70086669921875,49.29754638671875,53.71522521972656,0.7133267521858215,2,car,223
3,910.8734130859375,173.1569061279297,17.35968017578125,46.619140625,0.6509473919868469,0,person,223
0,676.6470947265625,280.0230407714844,80.0587158203125,72.17420959472656,0.819702684879303,2,car,224
1,524.072265625,159.39874267578125,48.888519287109375,53.32173156738281,0.7036461234092712,2,car,224
2,685.7008666992188,159.5252685546875,60.07275390625,57.33943176269531,0.6977208852767944,2,car,224
3,590.03515625,78.2707748413086,41.80792236328125,38.19406509399414,0.6048740744590759,2,car,224
