,xcenter,ycenter,width,height,confidence,class,name,frame
0,296.0146179199219,150.0777130126953,57.38800048828125,148.56134033203125,0.737123966217041,0,person,42
0,295.59344482421875,150.43463134765625,57.751708984375,148.36248779296875,0.7528919577598572,0,person,43
1,1249.145751953125,37.24333953857422,59.7900390625,74.48667907714844,0.6408541798591614,7,truck,43
0,294.56805419921875,151.05764770507812,56.46844482421875,146.59085083007812,0.7617225646972656,0,person,44
0,293.693603515625,151.221435546875,55.2703857421875,143.51312255859375,0.7457336783409119,0,person,45
0,293.5951843261719,148.53102111816406,57.95166015625,146.20016479492188,0.7220227718353271,0,person,46
0,293.70281982421875,147.8269805908203,58.02984619140625,149.03152465820312,0.7555084228515625,0,person,47
0,293.1415710449219,143.72254943847656,56.31219482421875,147.44720458984375,0.7478351593017578,0,person,48
0,293.20611572265625,143.69342041015625,57.41455078125,148.59979248046875,0.7681826949119568,0,person,49
1,1230.413818359375,41.34995651245117,99.1724853515625,82.69991302490234,0.7177197337150574,2,car,49
0,1226.669921875,43.11124038696289,106.6602783203125,86.22248077392578,0.7465662360191345,2,car,50
1,293.89471435546875,144.4372100830078,59.73614501953125,146.48477172851562,0.7233677506446838,0,person,50
0,1223.5513916015625,43.68246078491211,112.897216796875,87.36492156982422,0.8051536083221436,2,car,51
1,294.243408203125,141.0172576904297,57.93426513671875,148.37045288085938,0.7183226346969604,0,person,51
0,1220.576416015625,44.452781677246094,118.8470458984375,88.90556335449219,0.6570417881011963,2,car,52
1,295.23162841796875,139.34796142578125,59.3472900390625,146.54327392578125,0.6446834802627563,0,person,52
0,1218.025390625,45.78392791748047,123.9490966796875,91.56785583496094,0.7569347620010376,2,car,53
1,295.08685302734375,139.03782653808594,56.3839111328125,147.63363647460938,0.633636474609375,0,person,53
0,1215.27099609375,46.761253356933594,129.4581298828125,93.52250671386719,0.7983197569847107,2,car,54
0,1212.1259765625,47.53076934814453,135.748046875,95.06153869628906,0.7762642502784729,2,car,55
1,295.85357666015625,139.07119750976562,53.7640380859375,145.96499633789062,0.6376221179962158,0,person,55
0,1208.927978515625,49.099273681640625,142.14404296875,98.19854736328125,0.8169460892677307,2,car,56
0,1206.604736328125,49.36186599731445,146.07470703125,98.7237319946289,0.6905672550201416,2,car,57
1,296.13751220703125,138.6121368408203,54.725830078125,146.5115966796875,0.6477980017662048,0,person,57
0,296.5443420410156,138.6852264404297,54.61187744140625,146.08377075195312,0.6811115145683289,0,person,58
1,1203.6229248046875,50.17042541503906,150.50341796875,100.34085083007812,0.6364566087722778,2,car,58
0,1197.2047119140625,51.5419921875,161.27099609375,103.083984375,0.7004308104515076,2,car,60
1,298.61334228515625,139.95123291015625,56.45556640625,146.51483154296875,0.625575602054596,0,person,60
0,1196.41015625,52.683616638183594,163.25,105.36723327636719,0.6007869243621826,2,car,61
0,1193.010498046875,52.841400146484375,169.709716796875,105.68280029296875,0.7624486684799194,2,car,62
1,303.3061828613281,138.9278564453125,57.033447265625,147.22280883789062,0.6215776801109314,0,person,62
0,1190.89794921875,54.40362548828125,174.806640625,108.8072509765625,0.6173582673072815,2,car,63
0,1188.6925048828125,55.243961334228516,179.478271484375,110.48792266845703,0.637106716632843,2,car,64
0,1180.488037109375,56.04607391357422,194.60400390625,112.09214782714844,0.6412633657455444,7,truck,67
0,1179.701904296875,57.359375,200.5960693359375,114.71875,0.6171453595161438,7,truck,68
0,1175.0299072265625,58.488731384277344,202.185546875,116.97746276855469,0.61016446352005,2,car,69
0,1173.514404296875,59.07622528076172,208.958251953125,118.15245056152344,0.7040591835975647,2,car,70
0,1171.72412109375,59.589210510253906,211.90478515625,119.17842102050781,0.6764642596244812,2,car,71
0,1166.0601806640625,61.79759216308594,212.41162109375,123.59518432617188,0.6276942491531372,2,car,72
0,1170.7742919921875,62.693763732910156,218.451416015625,125.38752746582031,0.6072951555252075,2,car,73
0,1169.390380859375,62.95392608642578,221.21923828125,125.90785217285156,0.6655898690223694,2,car,74
0,1146.220947265625,67.0130615234375,214.210693359375,134.026123046875,0.6020472049713135,7,truck,80
0,1135.1988525390625,69.55266571044922,221.125732421875,139.10533142089844,0.6561262607574463,2,car,83
0,1130.527587890625,70.83877563476562,219.59979248046875,141.67755126953125,0.6562731266021729,2,car,84
0,1127.03662109375,71.73846435546875,213.76971435546875,143.4769287109375,0.6404061913490295,2,car,85
0,1107.6431884765625,77.69094848632812,196.44677734375,155.38189697265625,0.6382297873497009,7,truck,92
0,317.49896240234375,112.62031555175781,54.5467529296875,159.05245971679688,0.6294624209403992,0,person,94
0,1104.239990234375,81.9757080078125,185.62451171875,163.951416015625,0.6527458429336548,7,truck,95
0,1101.3433837890625,81.48722839355469,192.239501953125,162.97445678710938,0.642009973526001,7,truck,96
1,317.19134521484375,113.40264892578125,50.2259521484375,154.9739990234375,0.6325469613075256,0,person,96
0,317.38983154296875,112.74732971191406,50.70880126953125,155.93878173828125,0.6349436044692993,0,person,97
0,317.1885681152344,111.59869384765625,50.39794921875,155.439208984375,0.6240966320037842,0,person,98
0,316.82501220703125,111.29430389404297,48.00677490234375,154.1345672607422,0.6580444574356079,0,person,99
0,316.86004638671875,112.48662567138672,48.17437744140625,150.6721649169922,0.6787295341491699,0,person,100
0,317.27752685546875,112.35723876953125,48.72198486328125,152.4559326171875,0.6726053357124329,0,person,101
1,1092.8980712890625,89.72300720214844,183.663818359375,175.48147583007812,0.6070674657821655,2,car,101
0,317.1709289550781,112.68142700195312,48.64984130859375,152.6474609375,0.6535379886627197,0,person,102
1,1091.6927490234375,93.84062194824219,185.912109375,183.62088012695312,0.6366751194000244,2,car,102
0,1089.412109375,94.7108383178711,188.535400390625,182.6840362548828,0.6362622976303101,2,car,103
1,316.7590026855469,110.49441528320312,49.38409423828125,157.65789794921875,0.6052277684211731,0,person,103
0,315.6277770996094,110.91452026367188,48.98828125,152.85418701171875,0.6383296251296997,0,person,104
0,315.9354553222656,107.78976440429688,46.25567626953125,137.8062744140625,0.6598467826843262,0,person,118
1,705.1728515625,386.3743591308594,130.182373046875,115.433349609375,0.6311591267585754,4,airplane,118
0,316.45172119140625,106.78840637207031,44.59320068359375,136.43890380859375,0.6463437080383301,0,person,119
0,316.8193054199219,107.08414459228516,44.57672119140625,131.83802795410156,0.6881969571113586,0,person,120
0,316.6338806152344,105.13236999511719,46.614013671875,135.1976318359375,0.6060105562210083,0,person,121
0,316.84918212890625,103.16806030273438,48.76715087890625,139.53985595703125,0.6449352502822876,0,person,122
1,705.4627685546875,386.9398193359375,130.0970458984375,115.41937255859375,0.6066798567771912,4,airplane,122
0,316.29351806640625,104.72085571289062,46.14697265625,135.396484375,0.6684950590133667,0,person,123
0,1061.8223876953125,130.0353546142578,180.86956787109375,226.97470092773438,0.608723521232605,5,bus,127
0,321.77203369140625,94.88031005859375,56.10345458984375,152.61224365234375,0.6263536810874939,0,person,129
0,321.04931640625,96.66671752929688,54.15093994140625,147.1126708984375,0.6075039505958557,0,person,130
0,320.4965515136719,97.2291259765625,53.9383544921875,146.72100830078125,0.6436206698417664,0,person,131
0,321.26824951171875,97.15347290039062,54.8961181640625,150.19488525390625,0.6374220252037048,0,person,132
0,320.330810546875,96.81307220458984,52.12164306640625,143.46336364746094,0.6550836563110352,0,person,133
0,322.16705322265625,91.18840789794922,57.94549560546875,155.69544982910156,0.6072872877120972,0,person,136
0,321.45477294921875,92.56243896484375,54.61187744140625,152.93338012695312,0.6214751601219177,0,person,137
1,1041.083984375,155.74465942382812,189.30450439453125,239.2505645751953,0.6177451610565186,5,bus,137
0,322.26885986328125,94.47804260253906,51.39923095703125,149.72787475585938,0.6445273756980896,0,person,138
0,323.90264892578125,92.25456237792969,52.18072509765625,153.4874267578125,0.614149272441864,0,person,139
0,344.8221740722656,75.86640930175781,52.83123779296875,138.40286254882812,0.6093193292617798,0,person,170
0,346.9014587402344,76.23746490478516,54.93853759765625,141.42738342285156,0.6119809746742249,0,person,171
0,686.7517700195312,508.6224365234375,338.1959228515625,375.6419677734375,0.6540321111679077,5,bus,212
0,705.5106811523438,386.943115234375,130.190673828125,115.0394287109375,0.6058716177940369,4,airplane,239
0,705.494384765625,386.9209899902344,130.2569580078125,114.90155029296875,0.6134538054466248,4,airplane,240
0,705.6388549804688,387.072998046875,130.536376953125,114.83660888671875,0.6000876426696777,4,airplane,243
0,1259.676025390625,70.33238220214844,40.6478271484375,114.35250091552734,0.6820358037948608,2,car,244
1,705.8717651367188,387.04998779296875,130.2572021484375,114.784912109375,0.6169548630714417,4,airplane,244
0,1255.5526123046875,68.75,48.080078125,121.09124755859375,0.8168434500694275,2,car,245
1,705.8594360351562,387.05828857421875,130.2325439453125,114.82366943359375,0.6212226152420044,4,airplane,245
0,1251.6136474609375,69.12516784667969,55.494384765625,125.40884399414062,0.8781655430793762,2,car,246
1,705.824462890625,387.01470947265625,130.1278076171875,114.73663330078125,0.6251251697540283,4,airplane,246
0,1246.7763671875,67.05078887939453,66.4473876953125,134.10157775878906,0.8994291424751282,2,car,247
1,705.7191772460938,387.0380554199219,130.2103271484375,114.7318115234375,0.6209550499916077,4,airplane,247
0,1241.3447265625,69.06455993652344,75.911865234375,138.12911987304688,0.8562687039375305,2,car,248
1,705.7012939453125,387.1551513671875,130.21533203125,114.81524658203125,0.6180580258369446,4,airplane,248
0,1237.0687255859375,71.46809387207031,83.218017578125,142.71820068359375,0.7839331030845642,2,car,249
1,705.8333129882812,387.184814453125,130.1561279296875,114.82501220703125,0.6301747560501099,4,airplane,249
0,1232.584228515625,72.71528625488281,93.0927734375,145.43057250976562,0.8319925665855408,2,car,250
1,705.8883666992188,387.1528625488281,130.4566650390625,114.90765380859375,0.6333709955215454,4,airplane,250
