,xcenter,ycenter,width,height,confidence,class,name,frame
0,306.29693603515625,467.8040466308594,277.6357421875,123.18060302734375,0.6423383355140686,7,truck,1
0,306.22412109375,469.01165771484375,277.88702392578125,124.4656982421875,0.6474749445915222,7,truck,2
0,306.03948974609375,469.17425537109375,277.3192138671875,124.8626708984375,0.642605185508728,7,truck,3
0,316.5799560546875,469.0807800292969,277.82470703125,125.90179443359375,0.6922731399536133,7,truck,4
0,321.5390625,469.0784912109375,273.2703857421875,122.44064331054688,0.6477968692779541,7,truck,5
0,335.56121826171875,470.45025634765625,274.1324462890625,120.955322265625,0.6892653703689575,7,truck,6
0,345.50579833984375,469.301513671875,273.305908203125,120.7027587890625,0.6924484968185425,7,truck,7
0,364.62158203125,469.52459716796875,272.4132080078125,122.88070678710938,0.6541748642921448,7,truck,9
0,377.25616455078125,467.4718322753906,272.56201171875,124.27496337890625,0.7159895896911621,7,truck,10
0,385.442138671875,467.22857666015625,274.3990478515625,123.48806762695312,0.609557569026947,7,truck,11
0,392.8101806640625,469.9144592285156,266.8551940917969,125.81573486328125,0.6729678511619568,7,truck,12
0,408.2236022949219,469.126708984375,267.18572998046875,121.15872192382812,0.7133777737617493,7,truck,13
0,425.5286865234375,468.82012939453125,263.0490417480469,128.05038452148438,0.6988902688026428,7,truck,14
0,439.2904052734375,467.3211669921875,264.5987548828125,127.53195190429688,0.7129964232444763,7,truck,15
0,448.8658142089844,464.57354736328125,274.56182861328125,130.93258666992188,0.696151852607727,7,truck,16
0,470.7239074707031,468.22613525390625,263.16363525390625,126.76620483398438,0.6318256258964539,7,truck,18
0,490.7503967285156,468.5320739746094,261.07916259765625,126.03729248046875,0.6156429648399353,7,truck,19
0,504.75439453125,469.2384338378906,261.5211181640625,123.88323974609375,0.6140052676200867,7,truck,20
0,512.1996459960938,465.3010559082031,265.155517578125,128.29132080078125,0.6433800458908081,7,truck,21
0,522.8899536132812,472.51580810546875,257.898681640625,120.84994506835938,0.6612996459007263,7,truck,22
0,534.3912963867188,468.93365478515625,257.8687438964844,123.6279296875,0.6187759041786194,7,truck,23
0,853.8798217773438,412.42572021484375,54.84326171875,40.77972412109375,0.6413298845291138,2,car,24
0,564.3885498046875,471.85870361328125,255.58255004882812,118.357666015625,0.611694872379303,7,truck,25
0,597.9705200195312,471.78228759765625,255.929931640625,121.01467895507812,0.6862080097198486,7,truck,28
0,619.93212890625,474.8927307128906,255.3826904296875,118.74725341796875,0.6960756182670593,7,truck,29
0,640.1647338867188,476.374755859375,259.6319885253906,120.9627685546875,0.6467624306678772,7,truck,31
0,650.3682250976562,476.68450927734375,255.3453369140625,121.6009521484375,0.6417913436889648,7,truck,32
1,863.8242797851562,414.3916015625,57.14599609375,40.90484619140625,0.6390705704689026,2,car,32
0,864.498291015625,414.7261047363281,58.677978515625,41.1240234375,0.6184624433517456,2,car,33
0,683.2322998046875,476.962646484375,254.4595947265625,119.2918701171875,0.6739122271537781,7,truck,34
1,1237.048583984375,543.3590698242188,85.9027099609375,74.174072265625,0.635688066482544,2,car,34
2,828.4619750976562,400.1034851074219,28.092529296875,21.55108642578125,0.615447461605072,2,car,34
0,1233.440185546875,543.877685546875,93.1195068359375,74.807861328125,0.7324337959289551,2,car,35
1,868.6971435546875,415.66375732421875,57.1883544921875,40.4974365234375,0.6726412177085876,2,car,35
2,828.574462890625,400.29461669921875,28.1204833984375,21.82879638671875,0.6677994728088379,2,car,35
0,1229.7540283203125,546.3043823242188,100.491943359375,86.59628295898438,0.7472099661827087,2,car,36
1,828.6917114257812,400.1100158691406,28.6702880859375,21.92852783203125,0.6992968320846558,2,car,36
2,869.7489013671875,415.9878234863281,57.00537109375,40.303955078125,0.6891528964042664,2,car,36
0,1226.443603515625,546.7376098632812,107.1126708984375,86.661376953125,0.796738862991333,2,car,37
1,713.6826782226562,479.02001953125,256.4168701171875,116.25680541992188,0.7386511564254761,7,truck,37
2,828.5958251953125,399.8340148925781,28.6234130859375,21.35260009765625,0.7191492319107056,2,car,37
3,871.5588989257812,416.1097412109375,57.6600341796875,40.84112548828125,0.6750872731208801,2,car,37
0,1223.503662109375,544.2421264648438,112.9925537109375,88.25094604492188,0.8371976017951965,2,car,38
1,828.6965942382812,399.69293212890625,29.044921875,20.8341064453125,0.7008731365203857,2,car,38
2,872.9375,415.94573974609375,57.597412109375,41.294189453125,0.6280584335327148,2,car,38
3,725.2052612304688,477.3460998535156,250.815185546875,118.28326416015625,0.6088995337486267,7,truck,38
0,1217.726318359375,539.6389770507812,124.253173828125,95.46511840820312,0.7506964802742004,2,car,39
1,744.2411499023438,480.246337890625,260.4080810546875,114.99850463867188,0.7141818404197693,7,truck,39
2,828.6636962890625,399.8030700683594,29.7384033203125,21.07049560546875,0.69441157579422,2,car,39
0,1213.1741943359375,537.9305419921875,132.81494140625,103.96304321289062,0.8144782781600952,2,car,40
1,752.8383178710938,479.06304931640625,261.46728515625,117.9267578125,0.6917850971221924,7,truck,40
2,828.738037109375,399.77685546875,29.61376953125,20.64910888671875,0.6803361773490906,2,car,40
0,1209.6910400390625,536.9625854492188,138.6640625,100.2142333984375,0.8924097418785095,2,car,41
1,766.260498046875,480.9664306640625,261.0396728515625,115.5068359375,0.7276831269264221,7,truck,41
2,828.8287353515625,399.9041748046875,30.293701171875,20.62005615234375,0.6643946766853333,2,car,41
3,876.5875244140625,416.6044006347656,56.7177734375,41.20465087890625,0.6436097025871277,2,car,41
0,1206.9864501953125,537.1140747070312,142.5537109375,98.00732421875,0.9105640053749084,2,car,42
1,773.3949584960938,482.5276794433594,262.325439453125,114.28729248046875,0.6741383075714111,7,truck,42
2,828.6883544921875,399.9160461425781,30.1602783203125,20.47406005859375,0.6679016351699829,2,car,42
3,877.2721557617188,417.3089599609375,56.6358642578125,42.51116943359375,0.6482603549957275,2,car,42
0,1204.1849365234375,536.6351318359375,147.076171875,99.16610717773438,0.9099920988082886,2,car,43
1,783.7080078125,476.4178466796875,257.709716796875,125.00003051757812,0.7156447172164917,7,truck,43
2,828.73095703125,399.55950927734375,30.250244140625,21.29266357421875,0.6571128964424133,2,car,43
3,878.133056640625,416.52288818359375,59.7274169921875,46.02203369140625,0.6395553946495056,2,car,43
0,1198.2091064453125,536.7628173828125,160.7568359375,98.87741088867188,0.9038518071174622,2,car,44
1,880.0572509765625,417.27655029296875,59.3621826171875,45.736083984375,0.6860116124153137,2,car,44
2,803.4852294921875,480.48248291015625,258.867919921875,116.523193359375,0.608025074005127,7,truck,44
0,1194.72705078125,535.5061645507812,168.783447265625,99.6309814453125,0.9183991551399231,2,car,45
1,881.5093994140625,417.7222900390625,60.656005859375,45.5955810546875,0.7712299227714539,2,car,45
2,812.6487426757812,480.6099853515625,260.3658447265625,116.5966796875,0.6986172795295715,7,truck,45
0,1190.8917236328125,535.5341796875,176.491455078125,100.92822265625,0.9080095291137695,2,car,46
1,882.2537841796875,418.2159729003906,61.4024658203125,46.0181884765625,0.7873013019561768,2,car,46
2,825.3591918945312,480.0675048828125,256.5404052734375,117.88571166992188,0.720493495464325,7,truck,46
3,827.6463012695312,399.8790588378906,31.589599609375,21.40875244140625,0.6103372573852539,2,car,46
0,1188.582763671875,535.0499267578125,180.71435546875,100.92306518554688,0.8932307958602905,2,car,47
1,883.4987182617188,418.622314453125,61.9619140625,46.070068359375,0.7622041702270508,2,car,47
2,831.2483520507812,481.8175048828125,268.1221923828125,119.06210327148438,0.677056610584259,7,truck,47
3,17.281496047973633,484.1812744140625,34.562992095947266,60.9788818359375,0.6712839007377625,1,bicycle,47
0,1186.144775390625,534.3202514648438,183.14013671875,102.74032592773438,0.8630792498588562,2,car,48
1,883.8756713867188,419.54119873046875,64.85986328125,47.284423828125,0.755413830280304,2,car,48
2,842.6622924804688,480.6670837402344,262.610595703125,118.77532958984375,0.7149906754493713,7,truck,48
3,20.846668243408203,482.114990234375,41.693336486816406,65.24520874023438,0.7071297764778137,1,bicycle,48
0,1180.1636962890625,532.8226928710938,195.4755859375,104.56173706054688,0.8810321688652039,2,car,49
1,868.5885009765625,482.2627258300781,265.4765625,116.34783935546875,0.7138298749923706,7,truck,49
2,25.6301326751709,479.17413330078125,51.2602653503418,69.57510375976562,0.6739530563354492,1,bicycle,49
0,1178.5809326171875,532.4898071289062,199.09619140625,104.19375610351562,0.9101825952529907,2,car,50
1,887.3372192382812,415.4747619628906,61.8662109375,38.24920654296875,0.7142234444618225,2,car,50
2,28.871517181396484,483.28912353515625,57.74303436279297,59.049041748046875,0.6922552585601807,1,bicycle,50
3,876.2385864257812,481.2027587890625,272.00390625,118.26339721679688,0.6766341924667358,7,truck,50
4,828.5763549804688,399.49896240234375,30.828125,20.57672119140625,0.6065520644187927,2,car,50
0,1175.100830078125,532.7717895507812,206.19873046875,104.9581298828125,0.9163569211959839,2,car,51
1,888.4415283203125,479.7393798828125,271.66839599609375,122.5450439453125,0.7547293901443481,7,truck,51
2,32.376304626464844,484.306884765625,64.75260925292969,57.827667236328125,0.6942030191421509,1,bicycle,51
3,889.1680908203125,414.95758056640625,61.8939208984375,37.28973388671875,0.6093354821205139,2,car,51
0,1172.2027587890625,531.8201904296875,211.807861328125,105.85342407226562,0.9049516916275024,2,car,52
1,900.037841796875,479.856201171875,271.87933349609375,121.2425537109375,0.6955423951148987,7,truck,52
2,33.78339767456055,487.2015380859375,67.5667953491211,51.189300537109375,0.64449542760849,1,bicycle,52
3,828.7039184570312,399.45654296875,30.7779541015625,21.009765625,0.6040316224098206,2,car,52
0,1170.281494140625,532.9392700195312,216.0908203125,105.9354248046875,0.906134843826294,2,car,53
1,37.78315734863281,486.74560546875,75.56631469726562,54.159637451171875,0.750120997428894,1,bicycle,53
2,908.429443359375,481.1185607910156,275.53363037109375,119.28009033203125,0.725459635257721,7,truck,53
3,828.5332641601562,399.4499206542969,30.944091796875,20.8355712890625,0.6047693490982056,2,car,53
0,1164.9532470703125,532.9202270507812,229.67578125,105.4554443359375,0.9051256775856018,2,car,54
1,42.298988342285156,487.35693359375,81.24855041503906,53.808868408203125,0.734616756439209,1,bicycle,54
2,932.7525634765625,483.3309326171875,272.301513671875,116.86703491210938,0.7114777565002441,7,truck,54
3,892.0111083984375,416.68017578125,64.847412109375,38.66815185546875,0.6499546766281128,2,car,54
4,828.47265625,399.4637451171875,30.510986328125,21.5692138671875,0.6360123157501221,2,car,54
0,1162.3548583984375,533.0381469726562,235.290283203125,105.905517578125,0.8978519439697266,2,car,55
1,941.5572509765625,482.03961181640625,279.568603515625,119.11941528320312,0.696044921875,7,truck,55
2,45.00353240966797,488.16912841796875,86.83552551269531,52.380645751953125,0.6826387643814087,1,bicycle,55
3,828.6170654296875,399.6440124511719,30.364501953125,21.97711181640625,0.627187967300415,2,car,55
0,1160.5772705078125,532.3785400390625,238.845458984375,107.2825927734375,0.8919143080711365,2,car,56
